country,location_name,latitude,longitude,temperature_celsius,humidity,air_quality_Ozone,date,day,month,year,week,time,season,condition
Slovenia,Ljubljana,46.0553,14.5144,4.0,87,51.0,2025-02-01,1,2,2025,38,11:30:00,Winter,Cloudy/Overcast
Slovenia,Ljubljana,46.0553,14.5144,3.2,87,41.0,2025-02-02,2,2,2025,38,11:15:00,Winter,Clear/Sunny
Slovenia,Ljubljana,46.0553,14.5144,3.2,75,62.0,2025-02-03,3,2,2025,39,11:30:00,Winter,Cloudy/Overcast
Slovenia,Ljubljana,46.0553,14.5144,3.4,70,57.0,2025-02-04,4,2,2025,39,11:30:00,Winter,Clear/Sunny
Slovenia,Ljubljana,46.0553,14.5144,2.3,80,46.0,2025-02-05,5,2,2025,39,11:30:00,Winter,Clear/Sunny
Slovenia,Ljubljana,46.0553,14.5144,1.2,86,52.0,2025-02-06,6,2,2025,39,11:30:00,Winter,Clear/Sunny
Slovenia,Ljubljana,46.0553,14.5144,3.2,65,45.0,2025-02-07,7,2,2025,39,11:30:00,Winter,Cloudy/Overcast
Slovenia,Ljubljana,46.0553,14.5144,0.3,86,37.0,2025-02-08,8,2,2025,39,11:30:00,Winter,Clear/Sunny
Slovenia,Ljubljana,46.0553,14.5144,4.3,87,33.0,2025-02-09,9,2,2025,39,11:30:00,Winter,Fog/Mist
Slovenia,Ljubljana,46.0553,14.5144,4.0,87,33.0,2025-02-10,10,2,2025,40,11:30:00,Winter,Fog/Mist
Slovenia,Ljubljana,46.0553,14.5144,3.1,75,47.0,2025-02-11,11,2,2025,40,11:30:00,Winter,Cloudy/Overcast
Slovenia,Ljubljana,46.0553,14.5144,2.2,93,25.0,2025-02-12,12,2,2025,40,11:15:00,Winter,Fog/Mist
Slovenia,Ljubljana,46.0553,14.5144,6.1,87,11.0,2025-02-13,13,2,2025,40,11:30:00,Winter,Clear/Sunny
Slovenia,Ljubljana,46.0553,14.5144,1.3,93,55.0,2025-02-14,14,2,2025,40,11:00:00,Winter,Snowy
Slovenia,Ljubljana,46.0553,14.5144,-0.8,80,49.0,2025-02-15,15,2,2025,40,11:15:00,Winter,Clear/Sunny
Slovenia,Ljubljana,46.0553,14.5144,-0.8,69,70.0,2025-02-16,16,2,2025,40,11:15:00,Winter,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,15.0,77,68.0,2024-05-16,16,5,2024,1,15:15:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.0,43,75.1,2024-05-17,17,5,2024,1,17:15:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.0,68,86.6,2024-05-18,18,5,2024,1,15:30:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.0,46,120.2,2024-05-19,19,5,2024,1,15:15:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,20.0,40,107.3,2024-05-20,20,5,2024,2,15:45:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,14.0,94,91.6,2024-05-21,21,5,2024,2,15:45:00,Spring,Rainy
United Kingdom,London,51.52,-0.11,14.0,94,89.4,2024-05-22,22,5,2024,2,15:15:00,Spring,Rainy
United Kingdom,London,51.52,-0.11,17.0,59,72.2,2024-05-23,23,5,2024,2,15:00:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.0,52,78.0,2024-05-24,24,5,2024,2,15:30:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.0,49,118.7,2024-05-25,25,5,2024,2,15:15:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.0,60,83.0,2024-05-26,26,5,2024,2,15:15:00,Spring,Rainy
United Kingdom,London,51.52,-0.11,16.0,59,93.0,2024-05-27,27,5,2024,3,15:30:00,Spring,Rainy
United Kingdom,London,51.52,-0.11,16.0,82,64.4,2024-05-28,28,5,2024,3,15:30:00,Spring,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,19.0,52,74.4,2024-05-29,29,5,2024,3,15:15:00,Spring,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.0,68,83.0,2024-05-30,30,5,2024,3,15:00:00,Spring,Rainy
United Kingdom,London,51.52,-0.11,14.0,82,76.5,2024-05-31,31,5,2024,3,15:15:00,Spring,Rainy
United Kingdom,London,51.52,-0.11,16.0,63,90.1,2024-06-01,1,6,2024,3,15:15:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,22.0,43,97.3,2024-06-02,2,6,2024,3,15:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.0,64,72.2,2024-06-03,3,6,2024,4,15:15:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,18.0,68,66.5,2024-06-04,4,6,2024,4,15:15:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,16.0,39,90.8,2024-06-05,5,6,2024,4,15:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.0,48,80.8,2024-06-06,6,6,2024,4,15:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.2,46,74.4,2024-06-07,7,6,2024,4,15:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.0,55,73.0,2024-06-08,8,6,2024,4,15:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,15.4,55,79.4,2024-06-09,9,6,2024,4,15:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.2,55,68.7,2024-06-10,10,6,2024,5,15:15:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,15.3,48,75.1,2024-06-11,11,6,2024,5,15:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.2,48,90.1,2024-06-12,12,6,2024,5,15:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.2,59,85.1,2024-06-13,13,6,2024,5,15:00:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,17.4,60,81.5,2024-06-14,14,6,2024,5,15:00:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,16.2,59,83.0,2024-06-15,15,6,2024,5,15:00:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,19.4,46,80.8,2024-06-16,16,6,2024,5,14:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.3,38,93.0,2024-06-17,17,6,2024,6,15:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.3,46,83.0,2024-06-19,19,6,2024,6,15:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.3,39,93.0,2024-06-20,20,6,2024,6,14:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,24.0,41,120.2,2024-06-21,21,6,2024,6,14:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.1,56,78.7,2024-06-22,22,6,2024,6,14:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.1,57,124.5,2024-06-23,23,6,2024,6,14:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,26.3,48,157.4,2024-06-24,24,6,2024,7,14:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,28.1,39,183.1,2024-06-25,25,6,2024,7,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,28.1,40,145.9,2024-06-26,26,6,2024,7,14:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.2,57,83.7,2024-06-27,27,6,2024,7,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.1,49,90.8,2024-06-28,28,6,2024,7,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,23.0,38,121.6,2024-06-29,29,6,2024,7,13:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.2,49,98.7,2024-06-30,30,6,2024,7,14:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.2,60,73.7,2024-07-01,1,7,2024,8,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.3,68,72.2,2024-07-02,2,7,2024,8,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.2,72,70.8,2024-07-03,3,7,2024,8,14:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.4,42,78.7,2024-07-04,4,7,2024,8,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.2,73,50.8,2024-07-05,5,7,2024,8,13:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,15.2,82,67.2,2024-07-06,6,7,2024,8,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,13.3,88,65.1,2024-07-07,7,7,2024,8,14:00:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,16.4,72,78.7,2024-07-08,8,7,2024,9,14:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.4,94,53.6,2024-07-09,9,7,2024,9,13:45:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,19.3,78,85.8,2024-07-10,10,7,2024,9,14:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.2,50,88.7,2024-07-11,11,7,2024,9,13:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.1,56,60.8,2024-07-12,12,7,2024,9,14:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,20.3,56,78.7,2024-07-14,14,7,2024,9,14:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.9,72,95.8,2024-07-15,15,7,2024,10,14:00:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,20.3,68,70.8,2024-07-16,16,7,2024,10,13:45:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,23.3,50,86.6,2024-07-17,17,7,2024,10,13:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,25.3,50,105.9,2024-07-18,18,7,2024,10,13:45:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,31.1,41,127.3,2024-07-19,19,7,2024,10,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.2,73,87.3,2024-07-20,20,7,2024,10,13:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.9,52,63.7,2024-07-23,23,7,2024,11,13:30:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,22.2,61,87.3,2024-07-24,24,7,2024,11,13:45:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,20.9,78,52.9,2024-07-25,25,7,2024,11,13:15:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,22.8,40,72.2,2024-07-26,26,7,2024,11,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.8,36,65.1,2024-07-27,27,7,2024,11,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,25.5,36,98.7,2024-07-28,28,7,2024,11,13:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.1,64,28.6,2024-07-29,29,7,2024,12,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,29.2,34,197.4,2024-07-30,30,7,2024,12,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,27.7,43,140.2,2024-07-31,31,7,2024,12,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,27.9,45,125.9,2024-08-01,1,8,2024,12,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,27.3,46,138.8,2024-08-02,2,8,2024,12,13:30:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,22.8,50,63.7,2024-08-03,3,8,2024,12,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.4,47,79.4,2024-08-04,4,8,2024,12,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,24.7,54,124.5,2024-08-05,5,8,2024,13,13:30:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,20.0,77,47.9,2024-08-06,6,8,2024,13,13:15:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,23.4,37,84.4,2024-08-07,7,8,2024,13,13:00:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,20.2,65,78.0,2024-08-08,8,8,2024,13,13:15:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,23.8,40,90.1,2024-08-09,9,8,2024,13,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.3,61,64.4,2024-08-10,10,8,2024,13,13:30:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,26.4,53,91.6,2024-08-11,11,8,2024,13,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,32.8,39,135.9,2024-08-12,12,8,2024,14,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,26.5,31,93.0,2024-08-13,13,8,2024,14,13:45:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.3,69,61.5,2024-08-14,14,8,2024,14,13:30:00,Summer,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,21.1,69,93.0,2024-08-15,15,8,2024,14,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.4,46,84.4,2024-08-16,16,8,2024,14,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,20.1,53,94.4,2024-08-17,17,8,2024,14,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,20.4,53,97.3,2024-08-18,18,8,2024,14,13:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.2,64,144.5,2024-08-19,19,8,2024,15,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.3,64,85.8,2024-08-20,20,8,2024,15,13:15:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,20.4,49,62.2,2024-08-21,21,8,2024,15,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.3,78,85.1,2024-08-22,22,8,2024,15,13:00:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,21.2,46,85.1,2024-08-23,23,8,2024,15,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.3,100,62.9,2024-08-24,24,8,2024,15,13:00:00,Summer,Rainy
United Kingdom,London,51.52,-0.11,18.2,60,73.7,2024-08-25,25,8,2024,15,13:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.3,53,93.0,2024-08-26,26,8,2024,16,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,23.1,53,62.9,2024-08-27,27,8,2024,16,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,28.1,48,131.6,2024-08-28,28,8,2024,16,13:30:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.2,49,78.7,2024-08-29,29,8,2024,16,13:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,21.1,46,91.6,2024-08-30,30,8,2024,16,13:15:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.3,68,80.8,2024-08-31,31,8,2024,16,13:00:00,Summer,Clear/Sunny
United Kingdom,London,51.52,-0.11,24.4,65,107.3,2024-09-01,1,9,2024,16,13:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.1,88,97.3,2024-09-02,2,9,2024,17,13:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,22.4,73,55.1,2024-09-03,3,9,2024,17,13:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.3,64,74.4,2024-09-04,4,9,2024,17,13:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.0,83,64.0,2024-09-05,5,9,2024,17,13:00:00,Autumn,Rainy
United Kingdom,London,51.52,-0.11,19.3,88,59.0,2024-09-06,6,9,2024,17,13:15:00,Autumn,Fog/Mist
United Kingdom,London,51.52,-0.11,19.3,78,77.0,2024-09-07,7,9,2024,17,13:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.3,73,78.0,2024-09-08,8,9,2024,17,13:15:00,Autumn,Rainy
United Kingdom,London,51.52,-0.11,15.3,72,64.0,2024-09-09,9,9,2024,18,13:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.4,64,59.0,2024-09-10,10,9,2024,18,13:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,15.2,55,61.0,2024-09-11,11,9,2024,18,13:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,15.2,51,50.0,2024-09-12,12,9,2024,18,13:15:00,Autumn,Rainy
United Kingdom,London,51.52,-0.11,16.0,42,59.0,2024-09-13,13,9,2024,18,13:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.1,48,63.0,2024-09-14,14,9,2024,18,13:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.0,56,86.0,2024-09-15,15,9,2024,18,13:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.3,63,52.0,2024-09-16,16,9,2024,19,12:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.4,59,63.0,2024-09-17,17,9,2024,19,12:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.4,73,60.0,2024-09-18,18,9,2024,19,11:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,20.2,73,63.0,2024-09-19,19,9,2024,19,11:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,19.1,78,76.0,2024-09-20,20,9,2024,19,12:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,20.4,73,69.0,2024-09-21,21,9,2024,19,12:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,18.4,94,69.0,2024-09-22,22,9,2024,19,11:30:00,Autumn,Fog/Mist
United Kingdom,London,51.52,-0.11,16.2,100,64.0,2024-09-23,23,9,2024,20,10:45:00,Autumn,Rainy
United Kingdom,London,51.52,-0.11,15.3,88,44.0,2024-09-24,24,9,2024,20,10:45:00,Autumn,Cloudy/Overcast
United Kingdom,London,51.52,-0.11,12.1,94,41.0,2024-09-25,25,9,2024,20,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,17.3,77,44.0,2024-09-26,26,9,2024,20,10:45:00,Autumn,Rainy
United Kingdom,London,51.52,-0.11,8.3,93,52.0,2024-09-27,27,9,2024,20,11:00:00,Autumn,Rainy
United Kingdom,London,51.52,-0.11,11.2,71,49.0,2024-09-28,28,9,2024,20,11:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,11.4,71,53.0,2024-09-29,29,9,2024,20,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,16.0,94,39.0,2024-09-30,30,9,2024,21,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,11.3,87,50.0,2024-10-01,1,10,2024,21,11:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.52,-0.11,15.1,88,43.0,2024-10-02,2,10,2024,21,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,12.2,77,54.0,2024-10-03,3,10,2024,21,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,13.3,72,24.0,2024-10-04,4,10,2024,21,10:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,14.4,82,47.0,2024-10-05,5,10,2024,21,10:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,13.3,82,54.0,2024-10-06,6,10,2024,21,10:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,16.1,82,50.0,2024-10-07,7,10,2024,22,10:45:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,14.1,100,52.0,2024-10-08,8,10,2024,22,10:45:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,14.3,88,35.0,2024-10-09,9,10,2024,22,10:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,9.2,81,51.0,2024-10-10,10,10,2024,22,10:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,8.2,71,22.0,2024-10-11,11,10,2024,22,10:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,12.0,77,48.0,2024-10-12,12,10,2024,22,10:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,8.0,76,33.0,2024-10-13,13,10,2024,22,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,10.2,94,30.0,2024-10-14,14,10,2024,23,10:30:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,14.2,88,6.0,2024-10-15,15,10,2024,23,10:30:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,17.2,88,36.0,2024-10-16,16,10,2024,23,10:30:00,Autumn,Cloudy/Overcast
United Kingdom,London,51.5171,-0.1062,15.2,82,21.0,2024-10-17,17,10,2024,23,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,13.4,88,7.0,2024-10-18,18,10,2024,23,10:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,14.2,94,49.0,2024-10-19,19,10,2024,23,10:30:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,14.2,94,71.0,2024-10-20,20,10,2024,23,10:30:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,13.3,82,40.0,2024-10-21,21,10,2024,24,10:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,13.4,77,35.0,2024-10-22,22,10,2024,24,10:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,14.3,88,31.0,2024-10-23,23,10,2024,24,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,12.2,100,28.0,2024-10-24,24,10,2024,24,10:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,14.2,94,37.0,2024-10-25,25,10,2024,24,10:15:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,11.2,100,6.0,2024-10-26,26,10,2024,24,10:15:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,9.1,100,52.0,2024-10-27,27,10,2024,24,09:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,14.4,82,39.0,2024-10-28,28,10,2024,25,09:15:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,13.1,100,12.0,2024-10-29,29,10,2024,25,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,12.3,88,22.0,2024-10-30,30,10,2024,25,09:00:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,11.3,87,4.0,2024-10-31,31,10,2024,25,09:00:00,Autumn,Cloudy/Overcast
United Kingdom,London,51.5171,-0.1062,12.1,82,1.0,2024-11-01,1,11,2024,25,09:15:00,Autumn,Cloudy/Overcast
United Kingdom,London,51.5171,-0.1062,12.3,94,24.0,2024-11-02,2,11,2024,25,09:15:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,12.0,77,24.0,2024-11-03,3,11,2024,25,09:15:00,Autumn,Cloudy/Overcast
United Kingdom,London,51.5171,-0.1062,10.2,82,6.0,2024-11-04,4,11,2024,26,09:00:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,10.4,87,2.0,2024-11-05,5,11,2024,26,09:00:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,12.1,84,2.0,2024-11-06,6,11,2024,26,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,11.1,94,7.0,2024-11-07,7,11,2024,26,09:00:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,9.2,81,7.0,2024-11-08,8,11,2024,26,09:00:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,8.2,81,7.0,2024-11-09,9,11,2024,26,09:00:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,8.1,87,2.0,2024-11-10,10,11,2024,26,09:00:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,8.0,93,32.0,2024-11-11,11,11,2024,27,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,8.3,87,40.0,2024-11-12,12,11,2024,27,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,7.1,87,27.0,2024-11-13,13,11,2024,27,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,10.2,94,6.0,2024-11-14,14,11,2024,27,09:15:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,8.0,76,2.0,2024-11-15,15,11,2024,27,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,7.1,87,27.0,2024-11-16,16,11,2024,27,08:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,7.3,87,63.0,2024-11-17,17,11,2024,27,08:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,7.4,93,36.0,2024-11-18,18,11,2024,28,08:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,1.1,100,72.0,2024-11-19,19,11,2024,28,09:00:00,Autumn,Snowy
United Kingdom,London,51.5171,-0.1062,-0.7,93,41.0,2024-11-20,20,11,2024,28,08:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,0.2,93,1.0,2024-11-21,21,11,2024,28,08:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,4.2,75,39.0,2024-11-22,22,11,2024,28,08:45:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,8.2,93,59.0,2024-11-23,23,11,2024,28,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,16.0,72,66.0,2024-11-24,24,11,2024,28,08:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,10.0,87,56.0,2024-11-25,25,11,2024,29,08:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,5.4,87,28.0,2024-11-26,26,11,2024,29,09:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,6.3,100,31.0,2024-11-27,27,11,2024,29,08:45:00,Autumn,Rainy
United Kingdom,London,51.5171,-0.1062,2.4,93,17.0,2024-11-28,28,11,2024,29,11:00:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,8.4,81,41.0,2024-11-29,29,11,2024,29,10:30:00,Autumn,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,13.4,94,21.0,2024-11-30,30,11,2024,29,10:30:00,Autumn,Fog/Mist
United Kingdom,London,51.5171,-0.1062,12.4,94,45.0,2024-12-01,1,12,2024,29,10:45:00,Winter,Rainy
United Kingdom,London,51.5171,-0.1062,10.3,82,42.0,2024-12-02,2,12,2024,30,10:45:00,Winter,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,6.1,87,8.0,2024-12-03,3,12,2024,30,10:45:00,Winter,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,6.1,87,6.0,2024-12-04,4,12,2024,30,10:30:00,Winter,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,14.2,94,60.0,2024-12-05,5,12,2024,30,10:30:00,Winter,Rainy
United Kingdom,London,51.5171,-0.1062,8.3,71,41.0,2024-12-06,6,12,2024,30,10:45:00,Winter,Clear/Sunny
United Kingdom,London,51.5171,-0.1062,6.2,93,74.0,2024-12-07,7,12,2024,30,10:15:00,Winter,Rainy
